packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
181,2026-06-27T09:33:34.341963000Z,QoS Data,131,34,-31,920,2,8,0,0,0,0,0,1,720,0
182,2026-06-27T09:33:34.345911000Z,QoS Data,131,34,-32,920,2,8,0,0,1,0,0,1,720,0
184,2026-06-27T09:33:34.541816000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
186,2026-06-27T09:33:34.544551000Z,QoS Data,128,34,-32,920,2,8,0,0,0,0,0,1,720,0
188,2026-06-27T09:33:35.161043000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
189,2026-06-27T09:33:35.472089000Z,Data,378,34,-28,920,2,0,0,0,0,0,0,1,0,0
190,2026-06-27T09:33:35.576066000Z,Data,387,34,-29,920,2,0,0,0,0,0,0,1,0,0
191,2026-06-27T09:33:35.681700000Z,Data,450,34,-26,920,2,0,0,0,0,0,0,1,0,0
192,2026-06-27T09:33:35.785592000Z,Data,442,34,-26,920,2,0,0,0,0,0,0,1,0,0
193,2026-06-27T09:33:35.888244000Z,Data,387,34,-27,920,2,0,0,0,0,0,0,1,0,0
194,2026-06-27T09:33:35.978474000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
195,2026-06-27T09:33:35.993081000Z,Data,426,34,-27,920,2,0,0,0,0,0,0,1,0,0
196,2026-06-27T09:33:36.005423000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
197,2026-06-27T09:33:36.098017000Z,Data,458,34,-28,920,2,0,0,0,0,0,0,1,0,0
198,2026-06-27T09:33:36.200145000Z,Data,387,34,-25,920,2,0,0,0,0,0,0,1,0,0
199,2026-06-27T09:33:36.305646000Z,Data,446,34,-27,920,2,0,0,0,0,0,0,1,0,0
200,2026-06-27T09:33:36.409533000Z,Data,440,34,-27,920,2,0,0,0,0,0,0,1,0,0
201,2026-06-27T09:33:36.512165000Z,Data,387,34,-28,920,2,0,0,0,0,0,0,1,0,0
202,2026-06-27T09:33:36.617577000Z,Data,442,34,-27,920,2,0,0,0,0,0,0,1,0,0
203,2026-06-27T09:33:36.721893000Z,Data,452,34,-28,920,2,0,0,0,0,0,0,1,0,0
204,2026-06-27T09:33:36.799475000Z,S1G Beacon,129,34,-27,920,3,1,,,,,,,0,0
205,2026-06-27T09:33:37.326937000Z,QoS Data,88,34,-45,920,2,8,1,0,0,0,0,1,720,0
207,2026-06-27T09:33:37.616892000Z,S1G Beacon,61,34,-27,920,3,1,,,,,,,0,0
208,2026-06-27T09:33:38.437926000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
209,2026-06-27T09:33:39.029626000Z,Data,287,34,-27,920,2,0,0,0,0,0,0,1,0,0
210,2026-06-27T09:33:39.255362000Z,S1G Beacon,61,34,-26,920,3,1,,,,,,,0,0
211,2026-06-27T09:33:39.359090000Z,QoS Data,148,34,-12,920,2,8,1,0,0,0,0,1,720,0
213,2026-06-27T09:33:39.361868000Z,QoS Data,148,34,-31,920,2,8,0,0,0,0,0,1,720,0
215,2026-06-27T09:33:39.368561000Z,QoS Data,131,34,-36,920,2,8,1,0,0,0,0,1,720,0
217,2026-06-27T09:33:39.371472000Z,QoS Data,131,34,-30,920,2,8,0,0,0,0,0,1,720,0
219,2026-06-27T09:33:39.541774000Z,QoS Data,128,34,-12,920,2,8,1,0,0,0,0,1,720,0
221,2026-06-27T09:33:39.543886000Z,QoS Data,128,34,-32,920,2,8,0,0,0,0,0,1,720,0
224,2026-06-27T09:33:40.076372000Z,S1G Beacon,129,34,-28,920,3,1,,,,,,,0,0
225,2026-06-27T09:33:40.893797000Z,S1G Beacon,61,34,-28,920,3,1,,,,,,,0,0
226,2026-06-27T09:33:41.501314000Z,QoS Data,88,34,-15,920,2,8,1,0,0,0,0,1,720,0
