packet_number,timestamp,frame_name,frame_len,length,dbm_antsignal,channel_freq,type,subtype,ds,frag,retry,pwrmgt,moredata,protected,duration,label
70,2026-06-23T13:20:05.236146000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
72,2026-06-23T13:20:05.410126000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
73,2026-06-23T13:20:06.231150000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
74,2026-06-23T13:20:07.048574000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
75,2026-06-23T13:20:07.650783000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
76,2026-06-23T13:20:07.869614000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
77,2026-06-23T13:20:08.272179000Z,Data,159,34,-17,920,2,0,0,0,0,0,0,1,0,0
78,2026-06-23T13:20:08.277715000Z,Data,179,34,-16,920,2,0,0,0,0,0,0,1,0,0
80,2026-06-23T13:20:08.618213000Z,Data,239,34,-16,920,2,0,0,0,0,0,0,1,0,0
81,2026-06-23T13:20:08.687025000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
82,2026-06-23T13:20:09.508059000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
83,2026-06-23T13:20:10.061910000Z,QoS Data,149,34,-14,920,2,8,1,0,0,0,0,1,720,0
85,2026-06-23T13:20:10.064652000Z,QoS Data,149,34,-20,920,2,8,0,0,0,0,0,1,720,0
87,2026-06-23T13:20:10.070304000Z,QoS Data,131,34,-13,920,2,8,1,0,0,0,0,1,720,0
90,2026-06-23T13:20:10.233989000Z,QoS Data,128,34,-15,920,2,8,1,0,0,0,0,1,720,0
92,2026-06-23T13:20:10.236709000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
94,2026-06-23T13:20:10.325471000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
95,2026-06-23T13:20:10.674725000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
96,2026-06-23T13:20:10.906200000Z,Deauthentication,64,34,-17,920,0,12,0,0,0,0,0,0,720,0
97,2026-06-23T13:20:10.909305000Z,Deauthentication,64,34,-17,920,0,12,0,0,1,0,0,0,720,0
98,2026-06-23T13:20:10.911951000Z,Deauthentication,64,34,-17,920,0,12,0,0,1,0,0,0,720,0
99,2026-06-23T13:20:10.915220000Z,Deauthentication,64,34,-17,920,0,12,0,0,1,0,0,0,720,0
100,2026-06-23T13:20:11.146505000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
101,2026-06-23T13:20:11.963925000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
102,2026-06-23T13:20:12.784957000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
103,2026-06-23T13:20:13.403713000Z,Data,158,34,-15,920,2,0,0,0,0,0,0,1,0,0
104,2026-06-23T13:20:13.602372000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
105,2026-06-23T13:20:13.698779000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
106,2026-06-23T13:20:14.423414000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
107,2026-06-23T13:20:15.089009000Z,QoS Data,149,34,-16,920,2,8,1,0,1,0,0,1,720,0
110,2026-06-23T13:20:15.097259000Z,QoS Data,131,34,-13,920,2,8,1,0,0,0,0,1,720,0
111,2026-06-23T13:20:15.099634000Z,QoS Data,131,34,-14,920,2,8,1,0,1,0,0,1,720,0
114,2026-06-23T13:20:15.233989000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
116,2026-06-23T13:20:15.240820000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
117,2026-06-23T13:20:15.242580000Z,QoS Data,128,34,-18,920,2,8,0,0,0,0,0,1,720,0
119,2026-06-23T13:20:16.061854000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
120,2026-06-23T13:20:16.722923000Z,Data,287,34,-15,920,2,0,0,0,0,0,0,1,0,0
121,2026-06-23T13:20:16.879280000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
122,2026-06-23T13:20:17.700313000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
123,2026-06-23T13:20:18.517737000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
125,2026-06-23T13:20:19.338757000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
126,2026-06-23T13:20:19.747009000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
127,2026-06-23T13:20:20.114488000Z,QoS Data,149,34,-16,920,2,8,1,0,0,0,0,1,720,0
130,2026-06-23T13:20:20.122378000Z,QoS Data,131,34,-13,920,2,8,1,0,0,0,0,1,720,0
133,2026-06-23T13:20:20.156177000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
135,2026-06-23T13:20:20.234082000Z,QoS Data,128,34,-16,920,2,8,1,0,0,0,0,1,720,0
137,2026-06-23T13:20:20.236661000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
139,2026-06-23T13:20:20.977223000Z,S1G Beacon,129,34,-17,920,3,1,,,,,,,0,0
140,2026-06-23T13:20:21.794640000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
141,2026-06-23T13:20:22.615667000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
142,2026-06-23T13:20:22.771109000Z,Data,287,34,-17,920,2,0,0,0,0,0,0,1,0,0
143,2026-06-23T13:20:23.101837000Z,Data,378,34,-17,920,2,0,0,0,0,0,0,1,0,0
144,2026-06-23T13:20:23.205749000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
145,2026-06-23T13:20:23.311501000Z,Data,450,34,-16,920,2,0,0,0,0,0,0,1,0,0
146,2026-06-23T13:20:23.415367000Z,Data,442,34,-15,920,2,0,0,0,0,0,0,1,0,0
147,2026-06-23T13:20:23.433076000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
148,2026-06-23T13:20:23.517880000Z,Data,387,34,-17,920,2,0,0,0,0,0,0,1,0,0
149,2026-06-23T13:20:23.622823000Z,Data,426,34,-16,920,2,0,0,0,0,0,0,1,0,0
150,2026-06-23T13:20:23.728305000Z,Data,458,34,-16,920,2,0,0,0,0,0,0,1,0,0
151,2026-06-23T13:20:23.829924000Z,Data,387,34,-16,920,2,0,0,0,0,0,0,1,0,0
152,2026-06-23T13:20:23.935332000Z,Data,446,34,-16,920,2,0,0,0,0,0,0,1,0,0
153,2026-06-23T13:20:24.039244000Z,Data,440,34,-16,920,2,0,0,0,0,0,0,1,0,0
154,2026-06-23T13:20:24.141889000Z,Data,387,34,-15,920,2,0,0,0,0,0,0,1,0,0
155,2026-06-23T13:20:24.247536000Z,Data,442,34,-17,920,2,0,0,0,0,0,0,1,0,0
156,2026-06-23T13:20:24.254103000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
157,2026-06-23T13:20:24.351664000Z,Data,452,34,-16,920,2,0,0,0,0,0,0,1,0,0
158,2026-06-23T13:20:25.071539000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
159,2026-06-23T13:20:25.137951000Z,QoS Data,148,34,-14,920,2,8,1,0,0,0,0,1,720,0
161,2026-06-23T13:20:25.140590000Z,QoS Data,148,34,-20,920,2,8,0,0,0,0,0,1,720,0
163,2026-06-23T13:20:25.146380000Z,QoS Data,131,34,-12,920,2,8,1,0,0,0,0,1,720,0
166,2026-06-23T13:20:25.234016000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
168,2026-06-23T13:20:25.236376000Z,QoS Data,128,34,-20,920,2,8,0,0,0,0,0,1,720,0
170,2026-06-23T13:20:25.795168000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
171,2026-06-23T13:20:25.892563000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
172,2026-06-23T13:20:26.709991000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
173,2026-06-23T13:20:27.531008000Z,S1G Beacon,129,34,-16,920,3,1,,,,,,,0,0
174,2026-06-23T13:20:28.348455000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
175,2026-06-23T13:20:28.819253000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
176,2026-06-23T13:20:29.169464000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
177,2026-06-23T13:20:29.986887000Z,S1G Beacon,61,34,-16,920,3,1,,,,,,,0,0
178,2026-06-23T13:20:30.161973000Z,QoS Data,148,34,-15,920,2,8,1,0,0,0,0,1,720,0
180,2026-06-23T13:20:30.164199000Z,QoS Data,148,34,-18,920,2,8,0,0,0,0,0,1,720,0
182,2026-06-23T13:20:30.169833000Z,QoS Data,131,34,-15,920,2,8,1,0,0,0,0,1,720,0
184,2026-06-23T13:20:30.172425000Z,QoS Data,131,34,-20,920,2,8,0,0,0,0,0,1,720,0
186,2026-06-23T13:20:30.234071000Z,QoS Data,128,34,-14,920,2,8,1,0,0,0,0,1,720,0
187,2026-06-23T13:20:30.237632000Z,QoS Data,128,34,-16,920,2,8,1,0,1,0,0,1,720,0
189,2026-06-23T13:20:30.240813000Z,QoS Data,128,34,-19,920,2,8,0,0,0,0,0,1,720,0
191,2026-06-23T13:20:30.807922000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
192,2026-06-23T13:20:31.625363000Z,S1G Beacon,61,34,-15,920,3,1,,,,,,,0,0
193,2026-06-23T13:20:31.843502000Z,Data,287,34,-16,920,2,0,0,0,0,0,0,1,0,0
194,2026-06-23T13:20:32.446362000Z,S1G Beacon,129,34,-15,920,3,1,,,,,,,0,0
195,2026-06-23T13:20:33.228089000Z,Authentication,166,34,-16,920,0,11,0,0,0,0,0,0,720,0
196,2026-06-23T13:20:33.233999000Z,Authentication,166,34,-16,920,0,11,0,0,1,0,0,0,720,0
197,2026-06-23T13:20:33.239728000Z,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
198,2026-06-23T13:20:33.245515000Z,Authentication,166,34,-15,920,0,11,0,0,1,0,0,0,720,0
